tweet,label,,,,,
Vape on,6,,,,,
What's one of the most important accessories a #vaper can have? #VapeAccessories $URL$ $URL$,6,,,,,
"When people who vape, exhale I just assume it is their soul escaping.",6,,,,,
"Yeah I vape, listen to shore line, and suicide boys...I also go to carmeets in my subie 🤟💨💨",6,,,,,
Yooo tell me why this dude I’m sitting next to in the library starts hitting his vape LMAO same,6,,,,,
"Y’all pls pray for me, I’ve never been so hurt 😩yo I stfg, ain’t nun wrong I just broke my vape 😥",6,,,,,
everyone today i looked like a yeehaw vaper or a country mom i,6,,,,,
guys in their $NUMBER$s walking around the neighborhood vaping are superior to our modern society,6,,,,,
hey $MENTION$ since we vaped together i think we're friends. so happy bday. and here's us vaping together from my i… $URL$,6,,,,,
i don’t think science has gone far enough cause we still don’t have $NUMBER$-stroke flavored vape juice,6,,,,,
i miss my vape,6,,,,,
if you dont vape emo-ly when listening to sad songs GET TF OUT MY DMS1/////////////////////,6,,,,,
"im just trying to go to the bathroom, i don't want to be hit with your fucking vape",6,,,,,
just coughed out my whole left lung fuckin around w this vape,6,,,,,
me: im sad chase: sends me videos of him vaping and singing “i love chicken”,6,,,,,
my new gear... asmodus c4 rda/Pilot vape M57 $URL$,6,,,,,
smile and vape is the new smile and wave,6,,,,,
these vape setups are getting out of control $URL$,6,,,,,
vampire_vape_manchester - smok_tech novo pod system now in stock at Vampire Vape Manchester! These things are awe… $URL$,6,,,,,
vaping isn’t much son,6,,,,,
"when y’all gonna call vape juice, juul fuel",6,,,,,
who wants to join my vape trik team??,6,,,,,
‘I’m vaping’ $MENTION$ $URL$,6,,,,,
❤️💨 vaping is awesome 💨❤️ #vapeon ❤️💨❤️#austria #austriavspors 💨❤️💨#smokenjoysteyr 💨❤️#smokenjoylinz 💨❤️💨… $URL$,6,,,,,
$RESERVED$ $MENTION$: 🎼 It's a beautiful day in the vaporhood 🎶 It's a beautiful day for a vaper ☁🎶 💕 Would you be mine? 🌹 💕 Could you be mine? 🌹,6,,,,,
$RESERVED$ $MENTION$: Worship A Vaping Goddess's Perfect Tits by SavageVapeSiren $URL$ Find it on #ManyVids! $URL$,6,,,,,
"$RESERVED$ $MENTION$: $NUMBER$: ""Dad,"" he asks, ""why would he put a cigar Down There?"" $URL$",5,,,,,
"$RESERVED$ $MENTION$: If you don't have a lighter, WTF are you smoking for??",5,,,,,
"$RESERVED$ $MENTION$: 🚔🏍 ""Here's a video I took of $MENTION$ trying to suspend me last week."" ""Close but no cigar, amigo ... You know where I…",5,,,,,
5,5,,,,,
"Hey Bill , she wants your cigar 😈😈",5,,,,,
"the second most funniest thing my sister ever told me was, all Ethiopians were born with hookah tips.",5,,,,,
$RESERVED$ $MENTION$: #metoo except for when he uses me as a cigar holder against my will. I am a survivor! $URL$,5,,,,,
"Personally, I think all women should carry a cigar cutter on their person at all times. If some male asshole tries… $URL$",5,,,,,
Throw ur hookah clothes on my puss,5,,,,,
Today this guy was all “ewwww I hate when girls smoke” as he proceeded to light HIS OWN cigarette. Okay dude.,5,,,,,
"What is love to you? — Love is like a cigarette, if you suck at it, it will eventually run out $URL$",5,,,,,
"$RESERVED$ $MENTION$: In this cocktail business, my sister is the winner abeg ! LuxeBars: cocktails, shisha and mobile bar services. Instagra…",5,,,,,
"$RESERVED$ $MENTION$: Jason shut that door so fast, dammit I need a cigarette and a cold shower! That happened right? Like y'all see what…",5,,,,,
"A nice fantasy... only thing is, when a looney cigarette smoker is careless with his cigarettes, it doesn't happen… $URL$",5,,,,,
USB Lighter Windproof Flameless Cigarette Electronic Lighter with Key Chain Flashlight Rechargeable USB Lighter - $… $URL$,5,,,,,
Will shisha be okay?,5,,,,,
$RESERVED$ $MENTION$: Chris Brown :- Turn up the music Copied Song :- Hookah Bar(Khiladi $NUMBER$) $URL$,5,,,,,
$MENTION$ Where’s the ashtray?,5,,,,,
"$NUMBER$:45pm on a Thursday: just saw a Mercedes pull over so the woman in the passenger seat could open the door and vomit, cigarette in hand.",5,,,,,
"$RESERVED$ $MENTION$: Starting today, the tax on cigarettes in D.C. will go up by $2, to $4.94, and the district's Tobacco $NUMBER$ policy goes in…",5,,,,,
Trying to sell cigars to a non-smoker is a waste of time. Identify your target audience and create your message spe… $URL$,5,,,,,
I can smell Busch and chewing Tobacco from here,5,,,,,
I don't even smoke shisha unless I take one-two pictures for the Snapchat or Instagram but I'm now put off for life… $URL$,5,,,,,
I don’t believe in the alcohol vs smoking war. I think we can live together in harmony,5,,,,,
"I have never been in a bar fight in which alcohol was involved, but I have fucking *cleaned house* in some cigar bars.",5,,,,,
I love my job. The money is great. However. To my coworkers Smoking a pack a day has never been the move. It cer… $URL$,5,,,,,
[smoking nine cigarettes at once] My fervent hope is that these are good for me.,5,,,,,
smoking blacks is just as bad as smoking squares.,5,,,,,
#Tobacco industry embraces social media to attract and keep tobacco users. VOA’s Lisa Schlein reports. $MENTION$… $URL$,5,,,,,
$MENTION$ In the National Museum of Scotland in the room about The Tobacco trade there is not one mention about slav… $URL$,5,,,,,
"$RESERVED$ $MENTION$: *screws cigar into corner of mouth* grow a spine kid, people on Facebook are asking where does the time go and we're gonna fin…",5,,,,,
$RESERVED$ $MENTION$: Can someone explain to me why i saw two gettysburg k9 officers smoking cigars in front of a shop talking for over $NUMBER$ minut…,5,,,,,
$RESERVED$ $MENTION$: I’m telling fasfa y’all spend $15 on hookah every night,5,,,,,
$RESERVED$ $MENTION$: Kermit: it isn't easy being green. The Incredible Hulk: *flicks cigarette* you're doing it wrong.,5,,,,,
"$RESERVED$ $MENTION$: My $NUMBER$ Nd a half year old just came to me, lit a cigarette, exhaled Nd said “I can’t believe we live in a society where an al…",5,,,,,
$RESERVED$ $MENTION$: Open dialogue between policy makers and tobacco industry involves not only secured funding but genuine and open $NUMBER$-way dis…,5,,,,,
"$RESERVED$ $MENTION$: 🤟🏾👹 #BigAssParty 👹🤟🏾 🎃October $NUMBER$, $NUMBER$ 🎃 🆓🆓 Till $NUMBER$:30 🕦 ‼️ 📍 $MENTION$ SKY BAR 📍 📝side note- Smoking",5,,,,,
"*George Bush voice* ""If you wear a bathrobe full of cigarette burns while watching Wall-E for the seventh time in a… $URL$",5,,,,,
Fuck nigga play he get smoked like cigar,5,,,,,
"Hysterical laughter, footsteps, shadows, temperature changes, tapping on glass, strong smell of tobacco... is Engla… $URL$",5,,,,,
"I am in love with my car, its a clean machine, cept fer when I dump my ashtray of cigret butts on the floor, that i… $URL$",5,,,,,
Still why you kept education in ashtray!! Propose implement of single international language English in all private… $URL$,5,,,,,
$RESERVED$ $MENTION$: FOR SALE:- #adidas #tobacco UK Size $NUMBER$ BNIBWT £55 TYD RT Appreciated DM me if you are interested #adidas 👍 $URL$,5,,,,,
$RESERVED$ $MENTION$: In $NUMBER$ your party elected Slick Willy to bring cigar games to the White House. $URL$,5,,,,,
#Vintage #MarbleWhite Gold Tone Ashtray Matching Lighter #HollywoodRegency Rare | #eBay $URL$ (T… $URL$,5,,,,,
"#politicslive Dutiful applause rings out...Mrs May smiles in the belief it is genuine. Meanwhile, in a cuban cigar,… $URL$",5,,,,,
$MENTION$ I don't know any Dads that used cigarette holders 🤣😂🤣,5,,,,,
I need someone to gif $MENTION$ taking a drag of her cigarette asap 😂 it’s such a MOOD,5,,,,,
I'm at Cool Dog Coffee &amp; Hookah in Manisa $URL$,5,,,,,
I'm at Dr. Hookah in Kocaeli $URL$,5,,,,,
If you can't handle me at my worse than you sure as hell can't smoke a cigarette before going to jail.,5,,,,,
If you’re complaining about spending $14-$20 at a hookah lounge!!!!!!! KEEP YO BROKE A$$ $MENTION$ HOME!!!,5,,,,,
I’m thinking bout hookah station this weekend like this,5,,,,,
JOIN US Today SUNDAY $MENTION$ #WatchParty #NFLSunday HOOKAH DRINKS FOOD DJ Doors Open $NUMBER$noon - Until #Falcons… $URL$,5,,,,,
Just accidentally stubbed out a cigarette on top lip.,5,,,,,
Just went outside in my socks for a cigarette and trod on a slug..........#Gross $URL$,5,,,,,
Life is like a cigarette,5,,,,,
what if the FBI investigation was so limited because Scully and Mulder were getting too close to the truth so Cigar… $URL$,5,,,,,
"$MENTION$ Or, you know, someone who’s creeping on you while you smoke a bendy cigarette.",5,,,,,
$MENTION$ Reminds me of this great Bollywood song Hookah bar $URL$ via $MENTION$,5,,,,,
$MENTION$ This is like the old cigarette adds with Doctors as spokesmen.,5,,,,,
i burned by bag with a cigarette,5,,,,,
pepe cigarette.jpg against the modern world,5,,,,,
somebody screen recorded my mama a video of me at the hookah lounge last night &amp; she called fussing giving me a who… $URL$,5,,,,,
the one on my forehead is from a thick ashtray falling on me and the one on the back of my head is from the neighbo… $URL$,5,,,,,
"we sat in the ifs, ands and cigarette butts dead leaves, loose screws and gravel",5,,,,,
❞Cause you're the cigarette and I'm the smoker❠ #BLINKSelcaDay $URL$,5,,,,,
"$MENTION$ Is this about the hookah bar bylaw? I was there in the committee, the proponents of the regulate guys d… $URL$",5,,,,,
"$MENTION$ We will be launching a gentlemen's night very soon at our shisha lounge, Fumo Lounge by Rosso. Stay tuned… $URL$",5,,,,,
$MENTION$ Well dude the thing I realized is that I started eating cheese and quit smoking cigarettes and used th… $URL$,5,,,,,
$MENTION$ When the States of the US realized they could (illegally) join together and extract profits from cigarette… $URL$,5,,,,,
$MENTION$ Where there's a will There's a way I will watch you shisha ni sha I am born again in that aspect 😂😂😂😂😂😂,5,,,,,
$MENTION$ Why were you smoking tabacco?,5,,,,,
"$MENTION$ Wish iI had a cigarette, sure could use a smoke!",5,,,,,
$MENTION$ Wonder if they shared a cigarette after? $URL$,5,,,,,
$MENTION$ Yes me $NUMBER$. Mid pack and mid cigarette. I put that bad boy out n was over it 🙏🏽,5,,,,,
"$MENTION$ You meet at a cigar lounge, like a civilized species. Then, you get to know them.",5,,,,,
$MENTION$ enjoy it modern cigarette girl!,5,,,,,
$MENTION$ hookah and liquor ???!? ur finally $NUMBER$ so u can get our drinksss,5,,,,,
$MENTION$ mtcheww sombori can not high on Dubai shisha b4 greeting again abeegggi $URL$,5,,,,,
$MENTION$ smoking and selling cigars! Come stock up for your Saturday night festivities and Sunday recovery smokes!!!,5,,,,,
$MENTION$ what's the worst cigar you've ever had in your life,5,,,,,
$MENTION$ you don't unnderstand than when a smoker needs a cigarette... they NEED the cigarette. bottom line… $URL$,5,,,,,
$MENTION$ 😂😂 cigar on down Baz Russ,5,,,,,
$NUMBER$ hookah be slamming damn near everyday during the week and weekend.,5,,,,,
$NUMBER$-0 FT. Close but no cigar...,5,,,,,
$NUMBER$. A good cigar $NUMBER$. A nice drink $NUMBER$. Watching the birds in the backyard $NUMBER$. Pay someone else to cut the grass $NUMBER$. Occas… $URL$,5,,,,,
"$RESERVED$ $MENTION$: ""The cigarette manufacturing companies should be targeted by the govt. and not crores of people who smoke"" - #RadhaRavi at…",5,,,,,
$RESERVED$ $MENTION$: #EvanRyker was smoking🚬 on the balcony when the hardy💪 #DaleMadden came out and took him inside to fuck all day long Smoking…,5,,,,,
$RESERVED$ $MENTION$: #GoalsForThisWeekIn5Words Celebrate $NUMBER$ Days Cigarette Free! 💪🎊🎉👏😊🙊😜😍😘😂🙉👊,5,,,,,
$RESERVED$ $MENTION$: #MyFirstTime of trying to smoke shisha was a tragedy! I almost choked to death! I just embarrassed myself on behalf o…,5,,,,,
$RESERVED$ $MENTION$: #Qatar attends meet on elimination of illicit trade in tobacco products $URL$,5,,,,,
"$RESERVED$ $MENTION$: #SpittinFire with $MENTION$, #podcast about #PlainPackaging #Tobacco laws coming to #Canada and #Fascist $MENTION$ $MENTION$…",5,,,,,
$RESERVED$ $MENTION$: #video #SafetyFirst When it's no smoking it's NO smoking🚭🆗‼️ 🚭🧯 🤬🧯 #USA #Follow #IFB #Nature #Photo #Travel #Love #Share…,5,,,,,
$RESERVED$ $MENTION$: $MENTION$ #cop8: Government of Philippines delegate speaking now. Asks Secretariat to define how tobacco harm re…,5,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ ..a good cigar and companionship go hand in hand...,5,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Blue. Bring a cigar.,5,,,,,
"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Can’t beat the selection, and a cigar lounge too, yes!!!! $MENTION$",5,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ I believe her husband also felt a great swell around Monica. Cigar anyone!,5,,,,,
"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Nothing to gain but #book deals #movie deals #speaking deals , no #cigar",5,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ What kind of pipe are you smoking? Step out of your teepee on occ &amp; get your facts straight.…,5,,,,,
"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ this is a very slow smoking stick. Also, a very good one! Will definitely have another at so…",5,,,,,
$RESERVED$ $MENTION$: $MENTION$ $NUMBER$ pending V🌷😁👍 Ah Ah Ah $MENTION$ $MENTION$ $MENTION$🌞Burst Tobacco $MENTION$ $MENTION$ $MENTION$…,5,,,,,
$RESERVED$ $MENTION$: $MENTION$ Tyler just laughs. Enjoying every second he throws a cigarette butt at guy yelling at them. “Eat shit bitch…,5,,,,,
$RESERVED$ $MENTION$: $MENTION$ When I am angry I take out the cigarette and smoke instead of hurting people,5,,,,,
$RESERVED$ $MENTION$: $MENTION$ he should start with his tobacco smuggling friends and #EFF funders,5,,,,,
$RESERVED$ $MENTION$: $MENTION$$MENTION$ #COP8FCTC $MENTION$ #COP8FCTC $MENTION$ #TobaccoControl#Tobacco Control Misperceptions about the ha…,5,,,,,
"$RESERVED$ $MENTION$: $NUMBER$s DUTCH Girl Ashtray, Yellow Dress, Brown Braids, Holland Tobacciana, Bar Barware Decor, Trinket Dish, Coin Dish,…",5,,,,,
$RESERVED$ $MENTION$: Exposure to tobacco smoke is the number one reason people develop lung cancer. Other causes of lung cancer include; air p…,5,,,,,
$RESERVED$ $MENTION$: FG concludes plan to ban Tobacco $URL$ $URL$,5,,,,,
"$RESERVED$ $MENTION$: Fam if I could play like this you’ll catch me at every station in south London with a cigar, sombrero and some nachos http…",5,,,,,
$RESERVED$ $MENTION$: Federal government to ban use of tobacco in Nigeria $URL$ via $MENTION$,5,,,,,
$RESERVED$ $MENTION$: Friday night cigar ❤️ $URL$,5,,,,,
$RESERVED$ $MENTION$: Game Changer! This New Portable Breathalyzer Tells You When You’re Drunk Enough For A Cigarette! $URL$ htt…,5,,,,,
$RESERVED$ $MENTION$: Go to any shisha lounge in london $URL$,5,,,,,
$RESERVED$ $MENTION$: Hand me a cigar to ease the pain.,5,,,,,
$RESERVED$ $MENTION$: Hate seeing parents smoking cigarettes around their child🤬,5,,,,,
$RESERVED$ $MENTION$: Hearing exciting updates from Stanford’s Tobacco Prevention Toolkit at our statewide TUPE meeting. Such incredible no-…,5,,,,,
"$RESERVED$ $MENTION$: Henry Njeru ▶ ""Hi wonderful farmers, anyone with an idea where I can get tobacco seedlings or seeds ?""",5,,,,,
$RESERVED$ $MENTION$: Here is a $NUMBER$ #SpringerSpaniel dog Godfrey Phillips cigarette card. Beautiful tiny illustration with light embossing. Th…,5,,,,,
$RESERVED$ $MENTION$: Hey $MENTION$ $MENTION$ $MENTION$ you should add the Global State of Tobacco Harm Reduction report #GSTHR to your…,5,,,,,
$RESERVED$ $MENTION$: Hookah guy: hi what can I get for you today? Arab: can I blease get ze bumbkin sbice hookah $URL$,5,,,,,
$RESERVED$ $MENTION$: Hookah hookah hookah $URL$,5,,,,,`
$RESERVED$ $MENTION$: Hookah parlours banned in Maharashtra as President okays bill $URL$,5,,,,,
$RESERVED$ $MENTION$: Hot Cigar Lad 💨 🍆 $URL$,5,,,,,
"$RESERVED$ $MENTION$: How would you like to be the Mayor Of Chicago (Jane Byrne), and be on a cigarette break, and Bozo The Frickin’ Clown…",5,,,,,
$RESERVED$ $MENTION$: How you gone hot box with a cigarette 💀?LET MY MUFHKN WINDOW DOWN .....tf 🧐☹️,5,,,,,
$RESERVED$ $MENTION$: Senate Democrats highlight use of tobacco playbook to implement Trump’s anti-EPA agenda $URL$ https://…,5,,,,,
$RESERVED$ $MENTION$: Senate Democrats highlight use of tobacco playbook to implement Trump’s anti-EPA agenda $URL$ https:…,5,,,,,
"$RESERVED$ $MENTION$: So after learning about male human behavior, the answer from tobacco control is... A. Offer attractive, low-risk alterna…",5,,,,,
